date,participation_log,selection_log,execution_log,total_log
2024-05-17,0.0011307677297254862,-3.4179947255801221e-18,0,0.0011307677297254827
2024-05-20,0.0024323193754886546,1.6785543810970659e-18,0,0.0024323193754886563
2024-05-21,-0.00012903063416514637,1.6291901013083166e-19,0,-0.00012903063416514621
2024-05-22,-0.00055284128037952015,-7.6470346989504475e-19,0,-0.00055284128037952091
2024-05-23,-0.00078295231858939972,-4.3943733860834316e-19,0.00094245130085104511,0.00015949898226164452
2024-05-24,0.0004304268934175424,6.8474205129731596e-05,0,0.00049890109854727402
2024-05-27,-0.0009501460942958692,-0.00093853243165490101,0.0033260483309970282,0.0014373698050462579
2024-05-28,0,0,0,0
2024-05-29,0,0,0,0
2024-05-30,0,0,0,0
2024-05-31,0,0,0,0
2024-06-03,0,0,0,0
2024-06-04,0,0,0,0
2024-06-05,0,0,0,0
2024-06-06,0,0,0,0
2024-06-07,0,0,-8.2613646395293672e-06,-8.2613646395293672e-06
2024-06-11,2.6169954769573668e-06,-4.2255162413201475e-22,0,2.6169954769573664e-06
2024-06-12,4.1312331583932473e-08,5.1349521418051676e-21,0,4.1312331583937608e-08
2024-06-13,1.6329612612259941e-05,2.0139332164702577e-18,0,1.6329612612261957e-05
2024-06-14,5.0181167084955036e-05,5.2514446232668067e-18,0,5.0181167084960288e-05
2024-06-17,7.4132823280714109e-06,5.8676219052928134e-19,2.8797270626919321e-05,3.6210552954990885e-05
2024-06-18,-8.6750725122323129e-05,1.2187515427681616e-18,-3.4854948792584011e-05,-0.00012160567391490337
2024-06-19,1.2950033584896492e-06,5.7641942278753707e-05,0,5.8936945637243362e-05
2024-06-20,-4.2284594855157635e-05,-8.403659641661942e-06,0,-5.0688254496819574e-05
2024-06-21,2.4561341239607796e-06,7.7428580922767428e-05,0,7.9884715046728218e-05
2024-06-24,-4.2560985973595818e-05,-2.8253835421389834e-05,0,-7.0814821394985655e-05
2024-06-25,-0.0001171548331569525,8.9030108595377665e-05,0,-2.8124724561574832e-05
2024-06-26,7.5396574812192671e-05,3.6697708957520007e-05,0,0.00011209428376971267
2024-06-27,-6.4111478191891043e-05,0.00018411184447295067,0,0.00012000036628105962
2024-06-28,1.9314287550085158e-05,4.2631597489564801e-05,0,6.1945885039649956e-05
2024-07-01,8.7749373240997492e-05,-0.00024210802463595226,1.6411780721848348e-05,-0.00013794687067310643
2024-07-02,-4.0492526066320489e-06,-0.00016824161755183434,0,-0.00017229087015846641
2024-07-03,-5.3756460656350227e-06,0.00010449084790058514,0,9.9115201834950109e-05
2024-07-04,7.5375776796367812e-06,-5.3940991190669908e-05,0,-4.6403413511033123e-05
2024-07-05,3.3641278603029697e-06,-1.1104322694520311e-05,0,-7.7401948342173399e-06
2024-07-08,1.88813460916169e-06,-6.9618779709404765e-06,0,-5.0737433617787861e-06
2024-07-09,2.8488047256212248e-05,7.5478261545448986e-06,0,3.6035873410757147e-05
2024-07-10,4.1406335429892393e-06,-1.6702355761179004e-06,0,2.4703979668713391e-06
2024-07-11,-7.0774845695107039e-06,8.3980520435978186e-05,0,7.6903035866467476e-05
2024-07-12,-1.0248392614249292e-05,5.1070479296389311e-05,0,4.0822086682140019e-05
2024-07-15,-3.3221779740722973e-06,1.6504386452040294e-05,0,1.3182208477967999e-05
2024-07-16,7.0892973916526198e-06,-1.4299497135981884e-05,0,-7.2101997443292654e-06
2024-07-17,-1.6510271125820054e-05,2.5164649993233487e-05,0,8.654378867413437e-06
2024-07-18,-1.1683420832741671e-05,-1.2740262755242274e-05,0,-2.4423683587983941e-05
2024-07-19,-5.4923793121065039e-06,0.00013143391337296027,0,0.00012594153406085377
2024-07-22,-5.9806894448937896e-06,-3.6246225235065833e-05,0,-4.2226914679959621e-05
2024-07-23,-2.8738791575791356e-05,-7.7487495834617544e-05,0,-0.0001062262874104089
2024-07-24,-1.3262686556882451e-05,-4.4122809536131647e-05,6.4670568600900185e-05,7.285072507886084e-06
2024-07-25,0,0,0,0
2024-07-26,0,0,0,0
2024-07-29,0,0,0,0
2024-07-30,0,0,0,0
2024-07-31,0,0,0,0
2024-08-01,0,0,0,0
2024-08-02,0,0,0,0
2024-08-05,0,0,0,0
2024-08-06,0,0,0,0
2024-08-07,0,0,0,0
2024-08-08,0,0,0,0
2024-08-09,0,0,0,0
2024-08-12,0,0,0,0
2024-08-13,0,0,0,0
2024-08-14,0,0,0,0
2024-08-15,0,0,0,0
2024-08-16,0,0,0,0
2024-08-19,0,0,0,0
2024-08-20,0,0,0,0
2024-08-21,0,0,0,0
2024-08-22,0,0,0,0
2024-08-23,0,0,0,0
2024-08-26,0,0,0,0
2024-08-27,0,0,0,0
2024-08-28,0,0,0,0
2024-08-29,0,0,0,0
2024-08-30,0,0,0,0
2024-09-02,0,0,0,0
2024-09-03,0,0,0,0
2024-09-04,0,0,0,0
2024-09-05,0,0,0,0
2024-09-06,0,0,0,0
2024-09-09,0,0,0,0
2024-09-10,0,0,0,0
2024-09-11,0,0,0,0
2024-09-12,0,0,0,0
2024-09-13,0,0,0,0
2024-09-18,0,0,0,0
2024-09-19,0,0,0,0
2024-09-20,0,0,0,0
2024-09-23,0,0,0,0
2024-09-24,0,0,0,0
2024-09-25,0,0,0,0
2024-09-26,0,0,0,0
2024-09-27,0,0,2.7452048217767311e-05,2.7452048217767311e-05
2024-09-30,9.9851406099336413e-05,-3.6692757522657427e-18,0,9.985140609933274e-05
2024-10-08,0.00011475011323888326,4.0161087437507723e-18,0,0.00011475011323888729
2024-10-09,-4.9479670791365106e-05,1.0089502274810573e-19,0,-4.9479670791365005e-05
2024-10-10,-1.8209009598596411e-05,-1.4785378389553208e-18,0,-1.8209009598597892e-05
2024-10-11,-4.707406591780141e-06,-5.6385415745036177e-19,0,-4.7074065917807051e-06
2024-10-14,1.4596821219051312e-05,1.0756332187229391e-18,-6.5521003906167978e-06,8.0447208284355892e-06
2024-10-15,-1.4622218955774535e-05,-4.2234681520236578e-18,2.1407378698032446e-05,6.7851597422563525e-06
2024-10-16,4.6639028569617956e-05,-3.1273885724115346e-05,0,1.5365142845502611e-05
2024-10-17,2.1894702100687207e-06,1.2220367620381693e-05,-2.251923539344212e-05,-8.109397562991276e-06
2024-10-18,1.3228636464166836e-05,-1.9838824374469182e-19,0,1.3228636464166638e-05
2024-10-21,5.270497082113128e-06,-7.4984779581358023e-19,0,5.2704970821123784e-06
2024-10-22,-2.6992741688549269e-06,5.3625140553022044e-19,0,-2.6992741688543903e-06
2024-10-23,-1.9351799815366862e-06,-4.2367606221322329e-22,1.6220186806024936e-06,-3.131613009341931e-07
2024-10-24,5.2547888281285286e-06,-1.2377930695342336e-08,0,5.2424108974331862e-06
2024-10-25,3.3634153898302863e-06,-2.3841124291424484e-09,0,3.3610312774011442e-06
2024-10-28,4.7458653319918522e-06,-1.3198262157406624e-10,4.6268826959613156e-06,9.372616045329879e-06
2024-10-29,-7.3403788758969992e-06,-5.1863967274641011e-09,0,-7.345565272624463e-06
2024-10-30,-3.8872674353302266e-06,7.9169986244958357e-09,0,-3.8793504367057308e-06
2024-10-31,-2.0195970628288364e-06,1.5171784211497988e-08,0,-2.0044252786173382e-06
2024-11-01,-1.5642528945383062e-05,-5.6402610332281182e-09,0,-1.564816920641629e-05
2024-11-04,1.6133665771827716e-05,3.4767660316721047e-09,0,1.6137142537859389e-05
2024-11-05,1.3373947983102835e-05,-6.167839618058943e-09,0,1.3367780143484775e-05
2024-11-06,3.2897633407762733e-06,1.4116467522497384e-08,0,3.3038798082987708e-06
2024-11-07,1.1387308743302789e-05,-3.377917736601249e-09,1.5232739412171319e-06,1.2907204766782893e-05
2024-11-08,-1.8654028767364977e-06,-6.4612502184671069e-09,0,-1.8718641269549648e-06
2024-11-11,-1.1378022795166433e-06,3.1144714520416097e-08,0,-1.1066575649962274e-06
2024-11-12,-9.3534106388411748e-06,-3.8877291127408524e-09,-1.6845011963448032e-06,-1.104179956429828e-05
2024-11-13,6.1854000631848785e-06,-1.2889858928829792e-08,0,6.1725102042560487e-06
2024-11-14,-2.9490377450951351e-05,5.5682122651104619e-09,0,-2.9484809238686238e-05
2024-11-15,-2.8794658772144924e-05,1.4971368990082955e-08,0,-2.8779687403154841e-05
2024-11-18,-1.9300483101320024e-05,-2.8395829534026438e-09,0,-1.9303322684273427e-05
2024-11-19,1.6669463184046838e-05,-7.0597895941295653e-10,-1.0984039852150234e-05,5.6847173529371922e-06
2024-11-20,0,0,0,0
2024-11-21,0,0,0,0
2024-11-22,0,0,0,0
2024-11-25,0,0,0,0
2024-11-26,0,0,0,0
2024-11-27,0,0,0,0
2024-11-28,0,0,0,0
2024-11-29,0,0,0,0
2024-12-02,0,0,0,0
2024-12-03,0,0,0,0
2024-12-04,0,0,0,0
2024-12-05,0,0,0,0
2024-12-06,0,0,0,0
2024-12-09,0,0,0,0
2024-12-10,0,0,0,0
2024-12-11,0,0,0,0
2024-12-12,0,0,0,0
2024-12-13,0,0,0,0
2024-12-16,0,0,0,0
2024-12-17,0,0,0,0
2024-12-18,0,0,0,0
2024-12-19,0,0,0,0
2024-12-20,0,0,4.1238201834575827e-07,4.1238201834575827e-07
2024-12-23,-2.7504854248972742e-07,8.5545081823103387e-19,-1.4905700080421374e-05,-1.5180748622910245e-05
2024-12-24,2.7854827932443305e-06,-1.3152079740387999e-06,0,1.4702748192055304e-06
2024-12-25,1.2157919583850939e-06,1.5973565916577797e-06,0,2.8131485500428738e-06
2024-12-26,1.5658947648476815e-05,-6.6247391569144801e-06,0,9.0342084915623344e-06
2024-12-27,-8.9540458740480119e-06,3.841782921220273e-06,0,-5.1122629528277397e-06
2024-12-30,-7.136070276513016e-06,9.349892622677311e-06,0,2.2138223461642959e-06
2024-12-31,-9.8545961149852947e-06,-2.0095581213956341e-06,0,-1.186415423638093e-05
2025-01-02,-5.9474990083985883e-06,-8.1346443146552471e-07,5.5041336138703427e-06,-1.2568298259937709e-06
2025-01-03,0,0,0,0
2025-01-06,0,0,0,0
2025-01-07,0,0,0,0
2025-01-08,0,0,0,0
2025-01-09,0,0,0,0
2025-01-10,0,0,0,0
2025-01-13,0,0,0,0
2025-01-14,0,0,0,0
2025-01-15,0,0,0,0
2025-01-16,0,0,0,0
2025-01-17,0,0,0,0
2025-01-20,0,0,0,0
2025-01-21,0,0,-3.9669353206527383e-06,-3.9669353206527383e-06
2025-01-22,7.7394935622001212e-06,-2.401207698013073e-18,0,7.739493562197719e-06
2025-01-23,-1.0847099530220758e-05,2.932878220766539e-19,0,-1.0847099530220464e-05
2025-01-24,5.7393456598673209e-08,1.1851073532158409e-20,0,5.7393456598685061e-08
2025-01-27,-5.9703682627031177e-06,1.4275202692706833e-18,0,-5.9703682627016905e-06
2025-02-05,1.5151902107665601e-05,5.6549927886955283e-18,0,1.5151902107671256e-05
2025-02-06,9.7809157274954556e-06,1.010087749566429e-18,0,9.780915727496467e-06
2025-02-07,-3.815966673426776e-06,2.8216649131892683e-19,-1.7270204242629884e-06,-5.5429870976899179e-06
2025-02-10,-1.3630986384792294e-05,1.8892412807788829e-18,0,-1.3630986384790406e-05
2025-02-11,-2.2280881415062055e-06,4.6769775999604153e-20,4.3340770809613007e-06,2.1059889394551418e-06
2025-02-12,-1.0429776582478597e-06,-1.0177142083594574e-06,0,-2.0606918666073171e-06
2025-02-13,6.776268931002613e-06,-1.2092751749903794e-05,0,-5.3164828189011804e-06
2025-02-14,-1.5244486837947188e-06,-2.852725900131687e-05,0,-3.0051707685111589e-05
2025-02-17,-9.8678145859519406e-07,-1.1040722919706474e-05,0,-1.2027504378301669e-05
2025-02-18,5.2013768389924295e-06,4.4153126961384384e-06,0,9.6166895351308679e-06
2025-02-19,-4.3373381419697275e-06,7.2047507326155503e-06,0,2.8674125906458237e-06
2025-02-20,-2.1798762129688521e-07,1.1246170660602334e-05,0,1.102818303930545e-05
2025-02-21,-9.8970287915950138e-06,6.5319135435703833e-06,0,-3.3651152480246305e-06
2025-02-24,-3.8404014868550986e-06,1.570401400009052e-05,0,1.1863612513235422e-05
2025-02-25,3.0981108725926419e-06,-4.1722479176973685e-05,0,-3.862436830438104e-05
2025-02-26,-7.6895697549987709e-07,-1.4704413299387486e-05,0,-1.5473370274887363e-05
2025-02-27,1.2747582674230521e-06,-2.8748642416850415e-05,0,-2.7473884149427363e-05
2025-02-28,5.041147863490939e-06,3.6143676946104352e-05,0,4.1184824809595288e-05
2025-03-03,2.6020537290440781e-06,1.2126062823364057e-06,1.2370072558061739e-06,5.0516672671866575e-06
2025-03-04,0,0,0,0
2025-03-05,0,0,0,0
2025-03-06,0,0,0,0
2025-03-07,0,0,0,0
2025-03-10,0,0,0,0
2025-03-11,0,0,0,0
2025-03-12,0,0,0,0
2025-03-13,0,0,0,0
2025-03-14,0,0,0,0
2025-03-17,0,0,0,0
2025-03-18,0,0,0,0
2025-03-19,0,0,0,0
2025-03-20,0,0,0,0
2025-03-21,0,0,0,0
2025-03-24,0,0,0,0
2025-03-25,0,0,0,0
2025-03-26,0,0,0,0
2025-03-27,0,0,0,0
2025-03-28,0,0,0,0
2025-03-31,0,0,0,0
2025-04-01,0,0,0,0
2025-04-02,0,0,0,0
2025-04-03,0,0,0,0
2025-04-07,0,0,0,0
2025-04-08,0,0,0,0
2025-04-09,0,0,0,0
2025-04-10,0,0,0,0
2025-04-11,0,0,0,0
2025-04-14,0,0,0,0
2025-04-15,0,0,0,0
2025-04-16,0,0,0,0
2025-04-17,0,0,0,0
2025-04-18,0,0,0,0
2025-04-21,0,0,0,0
2025-04-22,0,0,0,0
2025-04-23,0,0,0,0
2025-04-24,0,0,0,0
2025-04-25,0,0,0,0
2025-04-28,0,0,0,0
2025-04-29,0,0,0,0
2025-04-30,0,0,0,0
2025-05-06,0,0,0,0
2025-05-07,0,0,0,0
2025-05-08,0,0,0,0
2025-05-09,0,0,0,0
2025-05-12,0,0,-4.3949118339351922e-06,-4.3949118339351931e-06
2025-05-13,8.9595890566151042e-06,2.3658244086839462e-19,0,8.9595890566153413e-06
2025-05-14,5.3936150651175523e-06,4.4632201473024246e-19,0,5.3936150651179987e-06
2025-05-15,-1.6395434923924974e-05,-1.56028042410878e-18,-3.0944682260697929e-06,-1.9489903149996768e-05
2025-05-16,1.0874731961733622e-05,1.6510952812213676e-18,0,1.0874731961735273e-05
2025-05-19,2.9508147396307795e-06,-1.5578308376001959e-19,0,2.9508147396306236e-06
2025-05-20,1.5160880807248369e-06,1.8583192404472253e-19,0,1.5160880807250227e-06
2025-05-21,-2.4485960793822876e-05,2.2012709071814128e-18,0,-2.4485960793820677e-05
2025-05-22,2.0722443929835144e-06,2.9877477386875989e-19,0,2.072244392983813e-06
2025-05-23,-1.4275782828593598e-05,-1.1090834923159562e-18,0,-1.4275782828594707e-05
2025-05-26,1.4365472031796899e-06,9.1156883945402094e-21,-2.5050177695224373e-06,-1.0684705663427385e-06
2025-05-27,-1.4365158129542188e-05,-8.1664937302987123e-19,0,-1.4365158129543004e-05
2025-05-28,2.6530321357256386e-05,-2.775593493276598e-18,0,2.6530321357253611e-05
2025-05-29,1.3314526766620212e-05,1.5735565050881212e-18,9.8184706665656395e-07,1.4296373833277282e-05
2025-05-30,6.7042742426053142e-06,-3.8853636647964842e-19,0,6.7042742426049254e-06
2025-06-03,-1.1591686420708508e-05,-1.7271260887381218e-18,0,-1.1591686420710234e-05
