date,participation_log,selection_log,execution_log,total_log
2024-03-15,-4.6617409549040356e-06,-7.5309819400593174e-06,0,-1.2192722894963353e-05
2024-03-18,8.336046828476966e-05,1.8417806971864221e-06,0,8.520224898195608e-05
2024-03-19,-5.3114454343312593e-05,7.9508588390466949e-05,0,2.639413404715435e-05
2024-03-20,-1.3606811234447001e-06,3.6129008752490085e-05,0,3.4768327629045384e-05
2024-03-21,1.005630936653784e-05,0.00010846025380756842,0,0.00011851656317410624
2024-03-22,7.0943254468618704e-05,9.9205555151913612e-05,4.3242490733015547e-05,0.00021339130035354786
2024-03-25,7.2823497874138635e-05,1.8448386426094117e-18,0.0039628167427767109,0.00403564024065085
2024-03-26,0.00029399257947749688,-0.0076131538655374829,0.0031292205426122115,-0.0041899407434477752
2024-03-27,0,0,0,0
2024-03-28,0,0,0,0
2024-03-29,0,0,0,0
2024-04-01,0,0,0,0
2024-04-02,0,0,0,0
2024-04-03,0,0,0,0
2024-04-08,0,0,0,0
2024-04-09,0,0,0,0
2024-04-10,0,0,0,0
2024-04-11,0,0,0,0
2024-04-12,0,0,0,0
2024-04-15,0,0,0,0
2024-04-16,0,0,0,0
2024-04-17,0,0,0,0
2024-04-18,0,0,0,0
2024-04-19,0,0,0,0
2024-04-22,0,0,0,0
2024-04-23,0,0,0,0
2024-04-24,0,0,0,0
2024-04-25,0,0,0,0
2024-04-26,0,0,0,0
2024-04-29,0,0,0.00012945606794782447,0.00012945606794782447
2024-04-30,-3.7364292228916375e-05,-1.9634789892796986e-05,0,-5.6999082121713361e-05
2024-05-06,-3.3854864148126623e-05,3.3073391988946334e-05,0,-7.8147215918028881e-07
2024-05-07,-5.6875383473617179e-05,3.5257003356935835e-05,0,-2.1618380116681345e-05
2024-05-08,-5.8468370075666682e-05,-2.9507248999111307e-06,0,-6.1419094975577807e-05
2024-05-09,9.038587641808463e-06,8.9799853410847275e-06,0,1.8018572982893191e-05
2024-05-10,-0.00018530456021950516,-5.285482029791965e-05,0,-0.0002381593805174248
2024-05-13,-5.7593091925408538e-05,-3.9373309752810489e-05,2.878928901859738e-05,-6.8177112659622077e-05
2024-05-14,6.6707125396781037e-07,-1.542174395271061e-19,0.00066872463870253529,0.00066939170995650339
2024-05-15,-4.8470043667067868e-05,8.4149278999579092e-05,0,3.5679235332511231e-05
2024-05-16,0.00016068632631417067,0.00011294181116792919,0,0.00027362813748209986
2024-05-17,-0.00054500286809658501,-7.4932303794235489e-05,0,-0.00061993517189082043
2024-05-20,-0.00055161049774499248,0.00061939369558533823,0,6.7783197840345748e-05
2024-05-21,0.0006813832471376049,9.9669648578943696e-05,0,0.00078105289571654864
2024-05-22,0.00049623137885282257,-0.00048793917717151379,0,8.2922016813088278e-06
2024-05-23,0.00054057045107325089,-0.00027586965955171889,0,0.000264700791521532
2024-05-24,0.00069810706986860776,-0.00011359185613914931,0,0.00058451521372945847
2024-05-27,-0.0022907814442558691,0.00074041709010355845,3.1189459149566907e-05,-0.0015191748950027437
2024-05-28,0.0011620934879239132,2.1884564633360964e-19,3.0692431092879368e-05,0.0011927859190167932
2024-05-29,0.0014808285236744636,-8.7928204834209571e-19,-0.0011648925031124331,0.00031593602056202881
2024-05-30,-8.4469622898955202e-06,-7.4642288382633292e-05,0.001008761703100921,0.00092567245242839227
2024-05-31,-0.00039895914090434212,1.0966247114476522e-19,-0.0095356225014723035,-0.009934581642376648
2024-06-03,-0.00097382551213711309,0.00082582253413089938,0,-0.00014800297800621372
2024-06-04,0.00026849423524407523,0.0060184898066657855,0,0.0062869840419098599
2024-06-05,-0.00081027613420781019,0.020473753468600201,0,0.019663477334392387
2024-06-06,-0.00083414740587779387,0.015163025787273543,0,0.01432887838139575
2024-06-07,0.00034155778904812055,0.011319218477966488,0,0.01166077626701461
2024-06-11,-0.0035839736109398914,0.014067952347315593,0,0.010483978736375701
2024-06-12,-0.0023861707279853443,0.0031059364232988947,0,0.00071976569531355047
2024-06-13,0.00053678197512280928,-0.0127551948278467,0,-0.012218412852723889
2024-06-14,0.00017913650932765827,-0.0061476811778485106,0,-0.0059685446685208525
2024-06-17,-0.0016956257807937863,-0.0061381478495674685,0,-0.007833773630361255
2024-06-18,0.00072363227409212171,-0.0035012859563644562,0,-0.0027776536822723347
2024-06-19,0.00060605777932836195,-0.0044774023400160545,0,-0.003871344560687693
2024-06-20,-0.00088150189027980097,-0.00046062727316191666,0,-0.0013421291634417177
2024-06-21,0.00028622678245808953,-0.0092547022918656619,0,-0.0089684755094075717
2024-06-24,0.0027366441795832535,-0.0079751821242126375,0,-0.0052385379446293831
2024-06-25,0.0032983675836657698,0.00052312737311527204,0.0010528586757114417,0.0048743536324924834
2024-06-26,0.00066571890649798273,0,-0.00058086355041994339,8.4855356078039341e-05
2024-06-27,0,0,0,0
2024-06-28,0,0,0,0
2024-07-01,0,0,0,0
2024-07-02,0,0,0,0
2024-07-03,0,0,0,0
2024-07-04,0,0,0,0
2024-07-05,0,0,0,0
2024-07-08,0,0,0,0
2024-07-09,0,0,0,0
2024-07-10,0,0,0,0
2024-07-11,0,0,0,0
2024-07-12,0,0,-0.0061540339080041247,-0.0061540339080041247
2024-07-15,-0.00029137504825725992,-0.0025307615881294864,-0.00016388149893095644,-0.0029860181353177024
2024-07-16,-0.00037207530179322607,-0.0011199398404354768,0,-0.001492015142228703
2024-07-17,0.00084553300034728078,0.0028649646701537123,0.0014342150122769513,0.0051447126827779428
2024-07-18,3.3506546516774565e-05,-0.0097607547095659511,0,-0.0097272481630491774
2024-07-19,-6.3927514058675537e-05,0.011576072870344619,-1.6606063795881186e-05,0.011495539292490062
2024-07-22,8.8590128342375139e-06,-0.017661003827572266,-0.00010335552635009413,-0.017755500341088123
2024-07-23,-0.00038769093020756619,0.013478134848199248,0,0.013090443917991683
2024-07-24,-0.00014558287855112324,-0.017622284855892612,0.0086150624632240717,-0.0091528052712196648
2024-07-25,0,0,0,0
2024-07-26,0,0,0,0
2024-07-29,0,0,0,0
2024-07-30,0,0,0,0
2024-07-31,0,0,0,0
2024-08-01,0,0,0,0
2024-08-02,0,0,0,0
2024-08-05,0,0,0,0
2024-08-06,0,0,0,0
2024-08-07,0,0,0,0
2024-08-08,0,0,0,0
2024-08-09,0,0,0,0
2024-08-12,0,0,0,0
2024-08-13,0,0,0,0
2024-08-14,0,0,0,0
2024-08-15,0,0,0,0
2024-08-16,0,0,0,0
2024-08-19,0,0,0,0
2024-08-20,0,0,0,0
2024-08-21,0,0,0,0
2024-08-22,0,0,0,0
2024-08-23,0,0,0,0
2024-08-26,0,0,0,0
2024-08-27,0,0,0,0
2024-08-28,0,0,0,0
2024-08-29,0,0,0,0
2024-08-30,0,0,0,0
2024-09-02,0,0,0,0
2024-09-03,0,0,0,0
2024-09-04,0,0,0,0
2024-09-05,0,0,0,0
2024-09-06,0,0,0,0
2024-09-09,0,0,0,0
2024-09-10,0,0,0,0
2024-09-11,0,0,0,0
2024-09-12,0,0,0,0
2024-09-13,0,0,0,0
2024-09-18,0,0,0,0
2024-09-19,0,0,0,0
2024-09-20,0,0,0,0
2024-09-23,0,0,0,0
2024-09-24,0,0,0,0
2024-09-25,0,0,0,0
2024-09-26,0,0,0,0
2024-09-27,0,0,-0.0017816747075500884,-0.0017816747075500884
2024-09-30,-0.0080292072783155512,-0.00079075805874492442,0,-0.0088199653370604758
2024-10-08,-0.0085211134743428327,0.0021084547711199206,0,-0.0064126587032229121
2024-10-09,-0.00037384686163565377,0.0058531991580244233,-0.016075582165104439,-0.010596229868715668
2024-10-10,0.0027743580037771394,0.0034437455669938757,-0.0030434079272858923,0.0031746956434851228
2024-10-11,0.0025192999740805554,-0.0066706178659911575,-0.0098286147653046056,-0.013979932657215206
2024-10-14,0.011526160400299728,0.023745382630112111,-0.047052553400620159,-0.011781010370208322
2024-10-15,0.0062206845351596724,0.0041693409837776146,0.0011814271292003911,0.011571452648137678
2024-10-16,0.0063170756476351132,0.0016027052190336413,-0.00014794669936772859,0.0077718341673010255
2024-10-17,-7.101130405542701e-05,0.00054911113174471824,0,0.0004780998276892913
2024-10-18,-0.00032612113216038498,0.0012027964018751568,0,0.00087667526971477172
2024-10-21,-1.8295392427880147e-06,0.0011808654160006913,0,0.0011790358767579032
2024-10-22,5.2360665926458684e-05,-0.00073927920147618634,0,-0.00068691853554972773
2024-10-23,3.262279497448058e-05,0.00050459895601308237,0,0.00053722175098756299
2024-10-24,3.7292464993971454e-06,0.00063462016806214321,0,0.00063834941456154034
2024-10-25,1.894070960800617e-05,0.00017756497715352301,0,0.00019650568676152919
2024-10-28,-1.8572847201502777e-05,0.00066266733572323407,0,0.00064409448852173132
2024-10-29,-2.7690999017298873e-05,-0.00087898473325170271,0,-0.00090667573226900153
2024-10-30,-1.1306069059439572e-06,0.00095428317296313784,0,0.00095315256605719382
2024-10-31,-2.9501351121236006e-05,-0.00018361684667863942,0,-0.00021311819779987543
2024-11-01,7.3172030276365518e-05,-0.0016242286863885739,0,-0.0015510566561122083
2024-11-04,-5.4389860638983291e-06,-0.00012187623096073457,0,-0.00012731521702463288
2024-11-05,-7.9541502139237854e-05,0.00065991204063163816,0,0.00058037053849240017
2024-11-06,-5.1284911279922479e-05,0.00028509790903024571,0,0.00023381299775032324
2024-11-07,-8.1425741118689449e-05,-0.00051591423068535289,0,-0.0005973399718040423
2024-11-08,8.3541978833382626e-05,-0.0016867797695925286,0,-0.0016032377907591461
2024-11-11,-2.0026048361881988e-05,-0.00040934049143608693,0,-0.00042936653979796895
2024-11-12,0.0001157622393264043,0.0013756412920678254,0,0.0014914035313942295
2024-11-13,-8.2019173510790698e-05,0.0025894614652527603,0,0.0025074422917419695
2024-11-14,3.3403101081749218e-05,0.0007186611097490344,0,0.00075206421083078359
2024-11-15,3.7633068002956426e-05,0.00014562777105382355,0,0.00018326083905677998
2024-11-18,-3.0151702658958182e-06,-0.00056482199647296628,9.6244726712787056e-05,-0.0004715924400260751
2024-11-19,0.00071841413713766094,-7.5109233551083975e-19,0.0091089256874504754,0.0098273398245881348
2024-11-20,-0.0015665459573687647,-0.044805612423812362,0,-0.046372158381181125
2024-11-21,-0.0055836070433397276,0.00039414279502557971,0,-0.0051894642483141483
2024-11-22,0.0055690523658684064,-0.050936785348230429,0,-0.045367732982362019
2024-11-25,0.00014677884055743623,-0.05162632222878917,0,-0.051479543388231734
2024-11-26,-0.0011870836564980343,0.064676557233134785,0,0.063489473576636757
2024-11-27,-0.0034563855336603336,0.05096957987791189,0,0.047513194344251553
2024-11-28,-0.0039418190348515939,0.028713998905023855,-0.028183724175468043,-0.0034115443052957807
2024-11-29,0.0064653066107170998,-0.0024817955446833052,-0.0065063818223151321,-0.0025228707562813379
2024-12-02,0.00092224368254045991,0.0014788746499052917,-0.00032131480672850052,0.0020798035257172513
2024-12-03,-0.00056925018410382906,-0.0072870294736958876,0,-0.0078562796577997165
2024-12-04,-0.0049667924197780442,-0.0025303650639826284,0,-0.007497157483760673
2024-12-05,0.001940836496342942,-0.0072481295636022845,0,-0.0053072930672593433
2024-12-06,8.4637613248769253e-05,0.012854690361474278,0,0.012939327974723048
2024-12-09,-0.0056794651170621749,-0.0055331079532245555,0,-0.01121257307028673
2024-12-10,0.0021275291744061171,0.0070480016387573802,0.00013167030906585428,0.009307201122229351
2024-12-11,-0.0018238691813763175,-2.3844372158473045e-18,-0.0025263828357187466,-0.0043502520170950664
2024-12-12,0.00080853327297627803,-0.0081224625303689853,0,-0.0073139292573927081
2024-12-13,-0.00014185098940318141,0.0029377089862549955,0,0.0027958579968518143
2024-12-16,-0.0009090270629597035,-0.014996972488074039,0,-0.015905999551033743
2024-12-17,-0.00021788455552831706,-0.00061614683122090312,0,-0.00083403138674922016
2024-12-18,0.00073118782787567741,-0.013193164048879118,0,-0.012461976221003441
2024-12-19,0.00015706771608282926,-0.0059523189291525863,0.0071571539301521422,0.0013619027170823864
2024-12-20,0.0083447517798890241,-0.0024186518208845391,-0.0063455327182698456,-0.00041943275926536322
2024-12-23,0.00017700857813674793,-3.0950401553082617e-18,0.00010000057668036759,0.00027700915481711219
2024-12-24,-7.8324348004502105e-06,-0.00025725868495106782,0,-0.00026509111975151801
2024-12-25,-3.6843973967882541e-06,6.7046505437671732e-06,0,3.0202531469789191e-06
2024-12-26,3.906507590664109e-06,0.00057716165750633895,0,0.00058106816509700303
2024-12-27,9.1161515707501336e-07,-0.00014137180368201674,1.4057926298216952e-05,-0.00012640226222672456
2024-12-30,-6.316906400152842e-05,-4.4344211622352984e-05,0,-0.00010751327562388141
2024-12-31,5.7629287576157528e-05,-3.4696591416836553e-05,0,2.2932696159320975e-05
2025-01-02,4.0208542187393139e-05,-0.0001451034130964062,4.229811046981722e-05,-6.259676043919582e-05
2025-01-03,0,0,0,0
2025-01-06,0,0,0,0
2025-01-07,0,0,0,0
2025-01-08,0,0,0,0
2025-01-09,0,0,0,0
2025-01-10,0,0,0,0
2025-01-13,0,0,0,0
2025-01-14,0,0,0,0
2025-01-15,0,0,0,0
2025-01-16,0,0,0.0057849007291972468,0.0057849007291972468
2025-01-17,0.0048415899154180446,0.0016577454356874041,1.5829038854409223e-05,0.0065151643899598582
2025-01-20,-0.0010776870771037526,0.00092093440876879484,0.0015324997566226722,0.0013757470882877145
2025-01-21,0.00064318954504495184,0.0032286529891284508,-0.0048287614934437771,-0.00095691895927037382
2025-01-22,0.002510408481300198,-0.068954711154158854,0.0064953493903880553,-0.059948953282470602
2025-01-23,-0.009715283979661397,-0.0064407141627021861,0,-0.016155998142363584
2025-01-24,0.0029695224741742932,-0.010541254437532241,0,-0.0075717319633579472
2025-01-27,-0.013202333682354057,-0.0037993643779945254,0,-0.017001698060348583
2025-02-05,-0.0057011145463508927,0.00845847027169804,0.013895592274774512,0.01665294800012166
2025-02-06,-0.00053309599420364143,-0.050379335085791087,-0.0067371692157330342,-0.057649600295727757
2025-02-07,0,-0.010965562671304514,0.0088327850485410801,-0.0021327776227634335
2025-02-10,0.0039230285828417586,-0.00047072434017685348,0,0.0034523042426649053
2025-02-11,-0.0035483387730367261,-0.0041828567678253263,0,-0.0077311955408620528
2025-02-12,-0.0024919348203920168,-0.0013093294871669621,0,-0.0038012643075589787
2025-02-13,0.0080755335980305116,-0.00050587207351059397,0,0.0075696615245199189
2025-02-14,0.0034492456458501287,0.0027616891975212748,0,0.0062109348433714035
2025-02-17,-0.0010550729616234883,-0.00079454558606045767,0,-0.0018496185476839459
2025-02-18,0.0044954530339282412,-0.00045106241439170293,0,0.0040443906195365385
2025-02-19,-0.0047512772754398393,0.00024857625431768516,0,-0.004502701021122154
2025-02-20,-0.0036682819876990855,-0.0024288912049278545,0,-0.0060971731926269396
2025-02-21,-0.0054573291851546758,0.0055755875095257678,0,0.00011825832437109204
2025-02-24,0.005435949171795091,0.010934634019116278,0,0.016370583190911368
2025-02-25,0.0061309109565685959,-0.0003058173414703553,-0.0010995064926112431,0.0047255871224869996
2025-02-26,2.8970490831567605e-05,8.7536852074597908e-20,0.00015998868172781197,0.00018895917255937981
2025-02-27,5.8670412500028112e-05,0.00033873305469094283,0,0.00039740346719097097
2025-02-28,0.00039709972664176205,-0.00090862732729619575,0,-0.00051152760065443365
2025-03-03,0.00032922758638869614,-0.00058658466603873406,0.006721644558557162,0.0064642874789071249
2025-03-04,-0.0016963844605741548,-0.00075462902892439211,0,-0.0024510134894985469
