date,participation_log,selection_log,execution_log,total_log
2024-03-14,2.8264218361497264e-06,-0.0001029468491638568,0,-0.00010012042732770706
2024-03-15,-5.8364781392695669e-06,-9.0964397410194063e-06,0,-1.4932917880288972e-05
2024-03-18,0.00010425878472273332,2.2246071225669201e-06,0,0.00010648339184530023
2024-03-19,-6.6364925637079345e-05,9.6035802224006393e-05,0,2.9670876586927047e-05
2024-03-20,-1.6721786828349416e-06,4.3638124682354472e-05,0,4.1965945999519532e-05
2024-03-21,1.266273332071332e-05,0.00013100051594643099,0,0.00014366324926714429
2024-03-22,8.877029279271052e-05,0.00011981811558840053,5.1407774320532875e-05,0.00025999618270164393
2024-03-25,8.8748797252667013e-05,9.4114995055459674e-19,0.0070618538340364873,0.0071506026312891553
2024-03-26,-0.00068937001823950802,-0.0011670632573369038,-0.0030366176161249797,-0.0048930508917013919
2024-03-27,0,0,0,0
2024-03-28,0,0,0,0
2024-03-29,0,0,0,0
2024-04-01,0,0,0,0
2024-04-02,0,0,0,0
2024-04-03,0,0,0,0
2024-04-08,0,0,0,0
2024-04-09,0,0,0,0
2024-04-10,0,0,0,0
2024-04-11,0,0,0,0
2024-04-12,0,0,0,0
2024-04-15,0,0,0,0
2024-04-16,0,0,0,0
2024-04-17,0,0,0,0
2024-04-18,0,0,0,0
2024-04-19,0,0,0,0
2024-04-22,0,0,0,0
2024-04-23,0,0,0,0
2024-04-24,0,0,0,0
2024-04-25,0,0,0,0
2024-04-26,0,0,0,0
2024-04-29,0,0,-3.7309683284993816e-05,-3.7309683284993816e-05
2024-04-30,-4.0250633891635653e-07,-1.6016633815444136e-05,0,-1.6419140154360495e-05
2024-05-06,-3.0491769702742038e-07,2.6978849808086827e-05,0,2.6673932111059406e-05
2024-05-07,-6.8390337968052004e-07,2.8760112422455076e-05,0,2.8076209042774553e-05
2024-05-08,-8.9023816363073505e-07,-2.4070093710757347e-06,0,-3.2972475347064698e-06
2024-05-09,1.3496546672287043e-07,7.3255311608772169e-06,0,7.460496627600087e-06
2024-05-10,-2.9218982781037914e-06,-4.3112731931555325e-05,0,-4.6034630209659116e-05
2024-05-13,-6.2237435344018491e-07,-3.2117830923097124e-05,8.7194195326133654e-06,-2.4020785743924383e-05
2024-05-14,2.0962517062543745e-05,2.0416206121578675e-20,0.0079737798650580845,0.0079947423821206259
2024-05-15,0.0040518203980451752,0.0094898516353011577,0,0.013541672033346334
2024-05-16,0.00711247198554559,0.019339727989005601,0,0.026452199974551192
2024-05-17,0.0089635876410699075,0.014201981835717751,0,0.023165569476787658
2024-05-20,0.0065426618156002297,0.0088661929495101321,0,0.01540885476511036
2024-05-21,-0.0088821003505368205,-0.011553340344073048,0,-0.020435440694609869
2024-05-22,0.00024692211921576595,0.0062839340715252403,0,0.0065308561907410061
2024-05-23,-0.0062673358873886736,-0.0077132483074412814,0,-0.013980584194829955
2024-05-24,-0.012661702063006042,-0.020168259127199384,0,-0.032829961190205426
2024-05-27,0.0082418805759756457,-0.0079264597077480202,0.00044501797324754259,0.00076043884147516776
2024-05-28,-0.0047450716618031245,0.0021891574999341693,0.0019249254735632315,-0.00063098868830572391
2024-05-29,0.00042364909509494392,0.012767343842344616,0.0017720465701254122,0.01496303950756497
2024-05-30,0.0005526897624066403,-0.015371528938678136,0.0082657840858223683,-0.0065530550904491277
2024-05-31,0.0049904040872688765,0.0076271014040520512,0.0023762324816583636,0.014993737972979291
2024-06-03,-9.4921326043906075e-05,0.019187561136516658,0,0.019092639810472753
2024-06-04,3.0909699269349291e-05,-0.001030115722077548,0,-0.00099920602280819878
2024-06-05,3.3547758456001694e-05,-0.0014371828611630445,0,-0.0014036351027070428
2024-06-06,7.9463471921294518e-05,-0.022443680945087748,0,-0.022364217473166453
2024-06-07,-6.2035481642011862e-05,0.035434634959292076,0,0.035372599477650063
2024-06-11,-9.883219355845364e-05,-0.00057797668814080954,0,-0.00067680888169926318
2024-06-12,-5.9359158062319203e-06,-0.028616131371531697,0,-0.028622067287337929
2024-06-13,-7.7761745937492333e-05,0.021393507618837331,0,0.02131574587289984
2024-06-14,-4.4224355476317533e-05,0.012205074494233635,0,0.012160850138757317
2024-06-17,-0.00010291380425814277,0.0076918454577883343,0,0.0075889316535301919
2024-06-18,3.3100854032418795e-06,0.0057587862636940624,0,0.0057620963490973044
2024-06-19,-7.5086019142618947e-05,0.033306701942695957,0,0.033231615923553337
2024-06-20,1.1858673965608278e-06,-0.013672923969651737,0,-0.013671738102255176
2024-06-21,-1.6699833037111819e-05,0.0017548382040555319,0,0.0017381383710184202
2024-06-24,5.6002158834545787e-05,0.008225918018586225,0,0.0082819201774207707
2024-06-25,0.00010404582629929382,0.0039132668407946677,0.0049801649750991503,0.0089974776421931114
2024-06-26,0,-0.0035193184895893148,0.0030707312244972183,-0.00044858726509209657
2024-06-27,0,0,0,0
2024-06-28,0,0,0,0
2024-07-01,0,0,0,0
2024-07-02,0,0,0,0
2024-07-03,0,0,0,0
2024-07-04,0,0,0,0
2024-07-05,0,0,0,0
2024-07-08,0,0,0,0
2024-07-09,0,0,0,0
2024-07-10,0,0,0,0
2024-07-11,0,0,0,0
2024-07-12,0,0,-0.0061464856741483137,-0.0061464856741483137
2024-07-15,-0.0003113816016427641,-0.0025246367920674548,-0.00016388263594221484,-0.0029999010296524334
2024-07-16,-0.00035427451235616858,-0.0011187677083516912,0,-0.0014730422207078599
2024-07-17,0.00080577821602744858,0.0028595815791911594,0.0014671920479090953,0.0051325518431277022
2024-07-18,8.0974419200754073e-06,-0.009765335312834373,0,-0.0097572378709142957
2024-07-19,-4.7669506401779011e-05,0.011567968452061719,-2.2594159123467506e-05,0.011497704786536471
2024-07-22,9.5550231103781856e-07,-0.017587678129584623,0.0081710755520294741,-0.0094156470752441088
2024-07-23,-0.00058623385066866325,0.017246619315933635,0,0.016660385465264972
2024-07-24,-0.0001730372062581756,-0.012439056762441964,0.0036171883283184244,-0.0089949056403817156
2024-07-25,0,0,0,0
2024-07-26,0,0,0,0
2024-07-29,0,0,0,0
2024-07-30,0,0,0,0
2024-07-31,0,0,0,0
2024-08-01,0,0,0,0
2024-08-02,0,0,0,0
2024-08-05,0,0,0,0
2024-08-06,0,0,0,0
2024-08-07,0,0,0,0
2024-08-08,0,0,0,0
2024-08-09,0,0,0,0
2024-08-12,0,0,0,0
2024-08-13,0,0,0,0
2024-08-14,0,0,0,0
2024-08-15,0,0,0,0
2024-08-16,0,0,0,0
2024-08-19,0,0,0,0
2024-08-20,0,0,0,0
2024-08-21,0,0,0,0
2024-08-22,0,0,0,0
2024-08-23,0,0,0,0
2024-08-26,0,0,0,0
2024-08-27,0,0,0,0
2024-08-28,0,0,0,0
2024-08-29,0,0,0,0
2024-08-30,0,0,0,0
2024-09-02,0,0,0,0
2024-09-03,0,0,0,0
2024-09-04,0,0,0,0
2024-09-05,0,0,0,0
2024-09-06,0,0,0,0
2024-09-09,0,0,0,0
2024-09-10,0,0,0,0
2024-09-11,0,0,0,0
2024-09-12,0,0,0,0
2024-09-13,0,0,0,0
2024-09-18,0,0,0,0
2024-09-19,0,0,0,0
2024-09-20,0,0,0,0
2024-09-23,0,0,0,0
2024-09-24,0,0,0,0
2024-09-25,0,0,0,0
2024-09-26,0,0,0,0
2024-09-27,0,0,-0.0076990422341086349,-0.0076990422341086349
2024-09-30,-0.027313715795071719,-0.0025517148258017187,0.014909587944256373,-0.014955842676617065
2024-10-08,-0.0094596246219752159,-0.00024738777020523922,0,-0.0097070123921804558
2024-10-09,0.00047026903552100486,-0.0046516040841279279,-0.023227146054224684,-0.02740848110283161
2024-10-10,0.0018852772209403117,-0.011619278165575262,-0.0041278792041723796,-0.013861880148807331
2024-10-11,-0.006199219921860559,0.0014303762183324165,0.0048237725469531265,5.492884342498533e-05
2024-10-14,-0.00010141634869508537,3.2868492983148482e-05,-0.019629966269174137,-0.019698514124886074
2024-10-15,0.01336734678792219,-0.001658284240114534,-0.0027479521085864126,0.008961110439221244
2024-10-16,0.0028446786204331816,0.0042990684099383494,0,0.0071437470303715306
2024-10-17,-0.0018273509817820653,-0.0085652773796554092,0,-0.010392628361437475
2024-10-18,-0.012615089060205973,-0.021941042904264216,0,-0.034556131964470188
2024-10-21,0.0010268020335709636,-0.0068733459199691541,0,-0.005846543886398191
2024-10-22,0.0020146327561974728,0.011111354879755123,0,0.013125987635952595
2024-10-23,0.0018706056233861654,0.0016226447458192227,0,0.0034932503692053883
2024-10-24,0.00077045330418281624,-0.0030004329902650964,8.988172135667867e-05,-0.0021400979647256011
2024-10-25,-0.00012730664919828079,0.0073314470434266317,-0.0034443933532855272,0.0037597470409428237
2024-10-28,-0.00023283916878439248,-0.0098865502386364344,0,-0.010119389407420827
2024-10-29,0.0023879020463065696,-0.0078075827301558234,0,-0.0054196806838492546
2024-10-30,-0.0013124931967619321,-0.0048644344667978521,0,-0.006176927663559784
2024-10-31,0.0050586453097374515,0.0023018815656626612,0,0.0073605268754001127
2024-11-01,-0.007810233613123151,0.0098789777982427902,0,0.0020687441851196392
2024-11-04,0.0036917177002931344,0.011783754478548502,0,0.015475472178841636
2024-11-05,0.0063211087441536083,-0.0095632915094223895,0,-0.0032421827652687821
2024-11-06,0.0022607268091109235,-0.01610293874590147,0,-0.013842211936790545
2024-11-07,0.0069815154258484734,-0.014476089592927861,0,-0.0074945741670793889
2024-11-08,-0.0019091582823581,0.03206084344597282,0,0.030151685163614717
2024-11-11,0.0058751580661888922,0.016412974081791796,0,0.022288132147980685
2024-11-12,-0.010617211768179849,0.0010633080137176659,0,-0.0095539037544621827
2024-11-13,0.0024410737513438589,-0.023489359430827347,0,-0.02104828567948349
2024-11-14,-0.0058577969523654853,-0.0012999714394316985,0,-0.0071577683917971834
2024-11-15,-0.0062176686147966996,0.0036140252305299847,0,-0.0026036433842667149
2024-11-18,0.00077284588272215403,0.00015657747710478057,5.5431265255570301e-05,0.00098485462508250514
2024-11-19,0.0032991162220093479,-0.0025798628377326862,0.010087216106250296,0.010806469490526958
2024-11-20,2.0939885460169732e-05,-0.054943950662002361,0,-0.054923010776542186
2024-11-21,0.0005328908458682364,-0.028957282616840115,0,-0.028424391770971877
2024-11-22,-0.0034214074309216573,-0.046210039589636417,0,-0.049631447020558078
2024-11-25,0.0016104753986067306,-0.0348851897025634,-0.0056059145064959173,-0.038880628810452594
2024-11-26,-0.0005568460891794962,0.061553783816739094,0.0028139795345927775,0.063810917262152378
2024-11-27,0.01058544751937554,0.0091105145377215774,0.013781343626461079,0.033477305683558195
2024-11-28,-0.0078944728068773944,0.031911461283968809,-0.028194513508462533,-0.0041775250313711189
2024-11-29,0.0039024358560727618,-0.0033641318068088383,-0.0065176280660859606,-0.0059793240168220371
2024-12-02,0.00056668664314990058,0.0020081485604740512,-0.00032128688447455517,0.0022535483191493963
2024-12-03,-0.00056896482018337882,-0.010439739582669872,0,-0.011008704402853252
2024-12-04,-0.0018002163754760115,-0.0032329988833213075,0,-0.0050332152587973192
2024-12-05,0.00034959574436167057,-0.010381530729511777,0,-0.010031934985150107
2024-12-06,0.00050037602702532075,0.018305764078349829,-0.0037540446677375165,0.015052095437637632
2024-12-09,-0.0071142290783368549,-0.0062238114554886148,0,-0.013338040533825471
2024-12-10,0.0028885669846622536,0.0079122118923103651,0.00030574404234119868,0.011106522919313817
2024-12-11,-0.0021155790175069007,-1.2947248760581692e-18,0.0068232633338737719,0.0047076843163668695
2024-12-12,0.0064626961745354993,-0.0037181155841175934,0,0.0027445805904179055
2024-12-13,-0.0033861565667916982,-0.0059051339647334666,0,-0.0092912905315251648
2024-12-16,-0.0035991637168763615,-0.0050204175000549394,0,-0.0086195812169313005
2024-12-17,-0.0017842091577059741,-0.0001832443698802064,0.0034645011294951495,0.0014970476019089685
2024-12-18,-0.029044165849131161,0.014042394171538975,0.0093384312716976361,-0.00566334040589455
2024-12-19,-0.0015972389310819465,-0.00094522445020922216,0,-0.0025424633812911688
2024-12-20,-0.0064107199220629499,0.0133544030472741,0.0061942827983024413,0.01313796592351359
2024-12-23,-0.0043742323404856584,-0.0060882099281714796,-0.0010136183522015283,-0.011476060620858666
2024-12-24,0.00037799255555623286,-0.0013462922084649769,0,-0.00096829965290874415
2024-12-25,0.00075097163946077341,0.007143222268847246,0,0.0078941939083080198
2024-12-26,0.00014007894393812056,0.0046973505301772991,0,0.0048374294741154195
2024-12-27,-0.00088680862688603689,-0.0091727174083663099,0.0013986712467171896,-0.0086608547885351581
2024-12-30,-0.0012171962315527928,-0.0065606877749005985,0,-0.0077778840064533922
2024-12-31,0.001716011465792209,-0.0028024488914689936,0,-0.0010864374256767846
2025-01-02,0.00055647830308672109,0.0081345272208104939,-0.0032534258778801148,0.0054375796460171006
2025-01-03,0,0,0,0
2025-01-06,0,0,0,0
2025-01-07,0,0,0,0
2025-01-08,0,0,0,0
2025-01-09,0,0,0,0
2025-01-10,0,0,0,0
2025-01-13,0,0,0,0
2025-01-14,0,0,0,0
2025-01-15,0,0,0,0
2025-01-16,0,0,-2.2800150881997772e-05,-2.2800150881997772e-05
2025-01-17,4.7367798250400224e-06,-2.7535286935917234e-06,-3.673511378855195e-06,-1.690260247406896e-06
2025-01-20,-6.6904421901138144e-07,-1.3401937971767546e-19,0.00044301965845347686,0.00044235061423446515
2025-01-21,0.0063161270976559956,0.0099494489738684959,-0.0047988329057418117,0.011466743165782681
2025-01-22,-0.0020581873107685484,-0.049574824667411678,0.002720611381571033,-0.048912400596609187
2025-01-23,-0.0025435970588323,-0.010917544995797182,0,-0.013461142054629484
2025-01-24,0.00036662533641145938,-0.01458735891506832,0,-0.014220733578656861
2025-01-27,-0.0022312268999812586,0.00060225440600516307,0,-0.0016289724939760955
2025-02-05,0.00010794455197117404,0.02833708314700727,0,0.028445027698978442
2025-02-06,0.00064637817173617657,-0.045795543837339373,-0.0064895071698318875,-0.051638672835435079
2025-02-07,0.0071259645875767523,-0.020402800258509018,0.0066349758266119069,-0.0066418598443203601
2025-02-10,-0.0010476973271011281,0.007763829643811654,0,0.0067161323167105255
2025-02-11,-0.0013696168651403009,-0.02973838059288526,0,-0.03110799745802556
2025-02-12,0.00010843147998071295,-0.010878056587605866,0,-0.010769625107625152
2025-02-13,-0.0010536982825171096,0.023549018289900664,0,0.022495320007383555
2025-02-14,-0.0015863078043997936,0.004078398944753021,0,0.0024920911403532274
2025-02-17,0.00058626788508687815,-0.00050224908974314984,0,8.4018795343728317e-05
2025-02-18,-6.0515588851635219e-06,0.017826467068342219,0,0.017820415509457056
2025-02-19,0.0031541025359403257,0.0039818593578246622,0,0.0071359618937649888
2025-02-20,0.0011929177039770073,-0.0088044526140692789,0,-0.007611534910092272
2025-02-21,0.0031794274562161893,0.0075339982488876528,0,0.010713425705103842
2025-02-24,0.0016602220586069156,0.046151623844349773,0,0.047811845902956694
2025-02-25,-0.00093842592554542448,0.01978623874612289,-0.0044190789726449567,0.01442873384793251
2025-02-26,-0.0053208080368056078,-0.0023188224988075919,-0.0067336097829936046,-0.014373240318606803
2025-02-27,-0.0031016050384783142,-0.010112506270740644,0,-0.01321411130921896
2025-02-28,-0.0012627690070168727,0.029852600941809655,0,0.028589831934792784
2025-03-03,-9.3961039313999051e-06,0.028217303626538705,0,0.028207907522607305
2025-03-04,0.0022603464302715032,0.0031571968881171971,0,0.0054175433183887003
2025-03-05,0.00017759660115380832,-0.016430693077987248,0,-0.016253096476833442
