date,participation_log,selection_log,execution_log,total_log
2024-03-25,-2.5148164080720389e-05,-7.7292277845340005e-06,0,-3.2877391865254388e-05
2024-03-26,-4.7201725565205483e-05,9.8926743907214347e-06,0,-3.7309051174484048e-05
2024-03-27,-3.2060941267769384e-05,2.8141312713503586e-06,0,-2.9246809996419029e-05
2024-03-28,5.9443656649525023e-06,7.3154878380939222e-07,1.9636078757053183e-08,6.6955505275191098e-06
2024-03-29,0,0,0,0
2024-04-01,0,0,0,0
2024-04-02,0,0,0,0
2024-04-03,0,0,0,0
2024-04-08,0,0,0,0
2024-04-09,0,0,0,0
2024-04-10,0,0,0,0
2024-04-11,0,0,0,0
2024-04-12,0,0,0,0
2024-04-15,0,0,0,0
2024-04-16,0,0,0,0
2024-04-17,0,0,7.158765267925235e-05,7.158765267925235e-05
2024-04-18,-1.4279450721169865e-05,-1.1902241026758361e-20,0,-1.4279450721169876e-05
2024-04-19,-3.1515113551423546e-05,-9.8370340828804847e-19,0,-3.1515113551424528e-05
2024-04-22,-0.00014989256516045871,3.8891679256923291e-19,-5.4058655750769315e-05,-0.00020395122091122764
2024-04-23,4.7394035343327546e-06,-3.7532858438967906e-05,1.5051569444959575e-05,-1.7741885459676004e-05
2024-04-24,3.816540019636432e-05,1.0334648774440303e-18,0,3.8165400196365357e-05
2024-04-25,3.2660192970930402e-05,1.4608824407227669e-18,3.0955341390498904e-06,3.5755727109982628e-05
2024-04-26,3.4935319545691397e-05,-1.0009069140781628e-05,2.8856050950909425e-05,5.3782301355817519e-05
2024-04-29,6.0447596900901149e-05,-2.7186410947841645e-18,0,6.0447596900898432e-05
2024-04-30,-1.3579068844013576e-05,-7.8991941989658477e-19,0,-1.3579068844014365e-05
2024-05-06,-1.0866980435603827e-05,1.0153725524917242e-18,-6.8279316463162483e-06,-1.7694912081919062e-05
2024-05-07,-5.1799940628974521e-05,6.9699336977557041e-07,0,-5.110294725919895e-05
2024-05-08,2.0456915946113693e-06,2.0613613485723688e-06,0,4.1070529431837385e-06
2024-05-09,6.4324005410256166e-06,2.1426730704231668e-06,0,8.575073611448783e-06
2024-05-10,-9.2125160000467637e-06,9.5076910617593438e-07,0,-8.2617468938708284e-06
2024-05-13,-5.1416507079111587e-06,-8.2509477079889864e-07,0,-5.9667454787100567e-06
2024-05-14,-6.6840422605778162e-05,-6.063440131001083e-07,0,-6.7446766618878273e-05
2024-05-15,1.3045724642098357e-05,-4.221872130250162e-08,0,1.3003505920795855e-05
2024-05-16,3.9547972750894808e-05,2.658946848504079e-07,1.1317928846874961e-06,4.0945660320434313e-05
2024-05-17,4.0784716785044779e-05,-1.6898908650620328e-18,0,4.0784716785043085e-05
2024-05-20,8.7880092099514164e-05,-1.4441999540833964e-19,0,8.7880092099514029e-05
2024-05-21,-4.6670742741553427e-06,-1.4254526996904134e-19,0,-4.667074274155485e-06
2024-05-22,-1.9989854713893287e-05,1.058013074676585e-19,0,-1.9989854713893182e-05
2024-05-23,-2.8304935108130681e-05,9.7507655523767823e-19,3.4047682950205721e-05,5.7427478420760125e-06
2024-05-24,1.5602520685974623e-05,2.4062424298909287e-06,0,1.800876311586555e-05
2024-05-27,-3.5275444712081786e-05,-3.2998765345181854e-05,0.00012029596920420619,5.2021759146942542e-05
2024-05-28,0,0,0,0
2024-05-29,0,0,0,0
2024-05-30,0,0,0,0
2024-05-31,0,0,0,0
2024-06-03,0,0,0,0
2024-06-04,0,0,0,0
2024-06-05,0,0,0,0
2024-06-06,0,0,0,0
2024-06-07,0,0,2.4405482285912508e-05,2.4405482285912508e-05
2024-06-11,-7.7309653797297867e-06,8.4510762082107428e-21,0,-7.7309653797297782e-06
2024-06-12,-1.220429636286354e-07,-1.0587531054052609e-21,0,-1.2204296362863646e-07
2024-06-13,-4.8241741580150282e-05,1.3493454201857689e-18,0,-4.8241741580148934e-05
2024-06-14,-0.00014826715941945823,9.0662786696443144e-19,0,-0.00014826715941945734
2024-06-17,-2.1906471713145439e-05,-6.4073886338410016e-20,-9.0843007841106004e-06,-3.0990772497256104e-05
2024-06-18,-1.7408653757397491e-05,1.8876500291548713e-18,-8.7013993950392632e-06,-2.6110053152433171e-05
2024-06-19,3.3029362731070138e-07,1.4137490986345512e-05,0,1.4467784613656214e-05
2024-06-20,-1.2215430881321527e-05,-2.0611581759767699e-06,0,-1.4276589057298297e-05
2024-06-21,6.4940765487456226e-07,1.8991586416747679e-05,0,1.964099407162224e-05
2024-06-24,-1.2264578232751761e-05,-6.9302530063103507e-06,0,-1.9194831239062113e-05
2024-06-25,-3.3908003367406676e-05,2.1837508860169989e-05,0,-1.2070494507236684e-05
2024-06-26,2.1711776383147051e-05,9.0026114231099343e-06,0,3.0714387806256988e-05
2024-06-27,-1.8627622019708049e-05,4.5168030177741706e-05,0,2.6540408158033657e-05
2024-06-28,5.5132208693614182e-06,1.046063093349672e-05,0,1.5973851802858138e-05
2024-07-01,2.5396729326082619e-05,-5.9405001265234619e-05,1.6060754567811761e-07,-3.3847664393474308e-05
2024-07-02,-4.6278691556701219e-06,-5.7559340763668736e-05,0,-6.2187209919338862e-05
2024-07-03,-6.3105335108921491e-06,3.5747966632359871e-05,0,2.9437433121467724e-05
2024-07-04,8.7979006680288554e-06,-1.8454357000849591e-05,0,-9.656456332820737e-06
2024-07-05,3.9212705345500548e-06,-3.7989436180943741e-06,0,1.2232691645568117e-07
2024-07-08,2.2013023515727109e-06,-2.3817415659131878e-06,0,-1.8043921434047691e-07
2024-07-09,3.3159440918987253e-05,2.5821962433136915e-06,0,3.5741637162300943e-05
2024-07-10,4.8206973702071485e-06,-5.714086407332193e-07,0,4.2492887294739295e-06
2024-07-11,-8.2776427685051987e-06,2.8731599214103409e-05,0,2.0453956445598206e-05
2024-07-12,-1.1948676854417811e-05,1.7473129430873093e-05,0,5.5244525764552854e-06
2024-07-15,-3.8723967449551156e-06,5.6468938319980439e-06,0,1.7744970870429283e-06
2024-07-16,8.252734957272135e-06,-4.8925015362838727e-06,0,3.3602334209882623e-06
2024-07-17,-1.9217464724621513e-05,8.610006348458816e-06,0,-1.0607458376162698e-05
2024-07-18,-1.3582661780404683e-05,-4.3590575152535606e-06,0,-1.7941719295658243e-05
2024-07-19,-6.4537454968589842e-06,4.4971604808897239e-05,0,3.8517859312038258e-05
2024-07-22,-6.9337012381569195e-06,-1.240245125198686e-05,0,-1.9336152490143782e-05
2024-07-23,-3.33719776267127e-05,-2.6513121766838812e-05,0,-5.9885099393551522e-05
2024-07-24,-1.5402369807536914e-05,-1.5096700287955182e-05,2.9335644769920255e-05,-1.163425325571843e-06
2024-07-25,0,0,0,0
2024-07-26,0,0,0,0
2024-07-29,0,0,0,0
2024-07-30,0,0,0,0
2024-07-31,0,0,0,0
2024-08-01,0,0,0,0
2024-08-02,0,0,0,0
2024-08-05,0,0,0,0
2024-08-06,0,0,0,0
2024-08-07,0,0,0,0
2024-08-08,0,0,0,0
2024-08-09,0,0,0,0
2024-08-12,0,0,0,0
2024-08-13,0,0,0,0
2024-08-14,0,0,0,0
2024-08-15,0,0,0,0
2024-08-16,0,0,0,0
2024-08-19,0,0,0,0
2024-08-20,0,0,0,0
2024-08-21,0,0,0,0
2024-08-22,0,0,0,0
2024-08-23,0,0,0,0
2024-08-26,0,0,0,0
2024-08-27,0,0,0,0
2024-08-28,0,0,0,0
2024-08-29,0,0,0,0
2024-08-30,0,0,0,0
2024-09-02,0,0,0,0
2024-09-03,0,0,0,0
2024-09-04,0,0,0,0
2024-09-05,0,0,0,0
2024-09-06,0,0,0,0
2024-09-09,0,0,0,0
2024-09-10,0,0,0,0
2024-09-11,0,0,0,0
2024-09-12,0,0,0,0
2024-09-13,0,0,0,0
2024-09-18,0,0,0,0
2024-09-19,0,0,0,0
2024-09-20,0,0,0,0
2024-09-23,0,0,0,0
2024-09-24,0,0,0,0
2024-09-25,0,0,0,0
2024-09-26,0,0,0,0
2024-09-27,0,0,3.1159697908615669e-05,3.1159697908615669e-05
2024-09-30,8.8780535553875133e-05,-1.7816470937315468e-06,0,8.6998888460143586e-05
2024-10-08,0.00010194467198650439,3.4397325216959857e-07,0,0.00010228864523867398
2024-10-09,-4.3919799693761918e-05,6.3142141722506817e-05,0,1.9222342028744899e-05
2024-10-10,-1.665984456234621e-05,-1.3481445673871685e-05,0,-3.0141290236217894e-05
2024-10-11,-4.2594137182004032e-06,2.4213375897391396e-05,0,1.9953962179190994e-05
2024-10-14,1.3424583269908826e-05,1.7058854932626153e-05,1.4766119207379942e-05,4.5249557409915778e-05
2024-10-15,-6.0762544536330827e-05,3.1977393989157054e-19,-0.0030490937642799463,-0.0031098563088162758
2024-10-16,0.0068350081885733367,-0.010705288243485206,0,-0.0038702800549118704
2024-10-17,0.00053890234470561297,-0.0018081271300253567,-5.5207596733804299e-05,-0.0013244323820535476
2024-10-18,3.6625549567299352e-05,0.01444827617856298,0,0.01448490172813028
2024-10-21,0.00015728760253811984,-0.0027512635164410105,0,-0.002593975913902891
2024-10-22,0.00013189629065670877,0.007144228275060875,0,0.007276124565717584
2024-10-23,-0.0004715105792818585,-0.0061613624734683254,-0.0020021755825691935,-0.008635048635319378
2024-10-24,-0.00024315851097621719,-0.0048327605509600651,0,-0.0050759190619362824
2024-10-25,-0.00074824028167214866,0.00057129669554410961,0,-0.00017694358612803905
2024-10-28,0.00066889344735279537,-0.010169920157532408,-0.00089561877491332886,-0.010396645485092943
2024-10-29,0.0012738792920842232,0.0014032735577522108,0,0.0026771528498364342
2024-10-30,-0.00022450441449047861,0.0061892798816766291,0,0.0059647754671861503
2024-10-31,0.0013162826970162357,-0.0057894252502507576,0,-0.0044731425532345218
2024-11-01,0.0040581749823115007,-0.0053999948341906974,0,-0.0013418198518791967
2024-11-04,-0.0024154530380245845,-0.0055480906051155699,0,-0.007963543643140154
2024-11-05,-0.0038976432468233102,0.005910231856911463,0,0.0020125886100881528
2024-11-06,0.00085404661726020683,-0.0092754700639801485,0,-0.0084214234467199413
2024-11-07,-0.0027864476183609159,0.0016452679088748341,-0.0019262427068967793,-0.0030674224163828624
2024-11-08,-0.0010098864570840442,0.005771633564388816,0.00075611553450714755,0.0055178626418119206
2024-11-11,-0.0013424500144721282,0.01440850242626149,0,0.013066052411789361
2024-11-12,0.0018618109141587684,-0.0076043428853546898,0.002157716761541013,-0.0035848152096549079
2024-11-13,-0.0039558988848247007,0.011429420491868998,0,0.0074735216070442971
2024-11-14,0.0083213027303055808,-0.0043494371849017287,0,0.0039718655454038521
2024-11-15,0.0093919483833566388,-0.010006245252221203,0,-0.00061429686886456392
2024-11-18,0.0049041493416166013,0.00029206735842162064,0,0.0051962167000382219
2024-11-19,-0.0045753029102083244,0.0013383740472990352,0.0030775258829718447,-0.00015940297993744402
2024-11-20,0,0,0,0
2024-11-21,0,0,0,0
2024-11-22,0,0,0,0
2024-11-25,0,0,0,0
2024-11-26,0,0,0,0
2024-11-27,0,0,0,0
2024-11-28,0,0,0,0
2024-11-29,0,0,0,0
2024-12-02,0,0,0,0
2024-12-03,0,0,0,0
2024-12-04,0,0,0,0
2024-12-05,0,0,0,0
2024-12-06,0,0,0,0
2024-12-09,0,0,0,0
2024-12-10,0,0,0,0
2024-12-11,0,0,0,0
2024-12-12,0,0,0,0
2024-12-13,0,0,0,0
2024-12-16,0,0,0,0
2024-12-17,0,0,0,0
2024-12-18,0,0,0,0
2024-12-19,0,0,0.024906418397171188,0.024906418397171188
2024-12-20,0.0046340341604096391,0,-0.015678714414545436,-0.011044680254135797
2024-12-23,-0.0021285572608427511,-0.014486076456685683,0.019683739989559884,0.0030691062720314514
2024-12-24,-0.0018502080266180889,-0.0060083413201138117,0.0040765837925331042,-0.0037819655541987962
2024-12-25,1.689870416462198e-05,0.0038015864283119337,0,0.0038184851324765557
2024-12-26,0.00015436907165268299,-0.015840615610627194,0,-0.015686246538974512
2024-12-27,5.483391880864273e-05,0.0092614834971228837,0,0.0093163174159315264
2024-12-30,-8.017956358639313e-06,0.022124822907248359,0,0.022116804950889721
2024-12-31,-0.00037004302680558588,-0.0046811093313232702,0,-0.0050511523581288562
2025-01-02,-0.00017620642046893995,-0.0019032654233015081,0.00085541613371768396,-0.0012240557100527639
2025-01-03,0,0,0,0
2025-01-06,0,0,0,0
2025-01-07,0,0,0,0
2025-01-08,0,0,0,0
2025-01-09,0,0,0,0
2025-01-10,0,0,0,0
2025-01-13,0,0,0,0
2025-01-14,0,0,0,0
2025-01-15,0,0,0,0
2025-01-16,0,0,0,0
2025-01-17,0,0,0,0
2025-01-20,0,0,0,0
2025-01-21,0,0,5.9678731414072178e-06,5.9678731414072178e-06
2025-01-22,-1.1643379641991479e-05,-2.1275242224238126e-18,0,-1.1643379641993606e-05
2025-01-23,1.6318432901009201e-05,2.2536547585541276e-18,0,1.6318432901011454e-05
2025-01-24,-8.6341847793066606e-08,-6.3126325863819972e-21,0,-8.6341847793072919e-08
2025-01-27,8.9816651859828735e-06,5.9863305686626402e-19,0,8.9816651859834715e-06
2025-02-05,-2.2794385591883143e-05,2.2080867813827435e-18,0,-2.2794385591880933e-05
2025-02-06,-1.4714781271640905e-05,7.6720705710751158e-19,0,-1.4714781271640137e-05
2025-02-07,5.7409124333696114e-06,-9.2236208258371257e-19,3.7455703004394903e-06,9.4864827338081784e-06
2025-02-10,2.463395357569035e-05,-1.8513522090325121e-18,0,2.4633953575688497e-05
2025-02-11,4.0265418429692609e-06,-1.8707967426077567e-20,-8.0170277802866919e-06,-3.990485937317885e-06
2025-02-12,2.0872791061582212e-06,1.8718402911042487e-06,0,3.95911939726247e-06
2025-02-13,-1.3539311076613001e-05,2.2241528624758485e-05,0,8.7022175481454855e-06
2025-02-14,3.0740968050639265e-06,5.2464224395272306e-05,0,5.5538321200336235e-05
2025-02-17,1.9738020220614971e-06,2.0303134030095187e-05,0,2.2276936052156686e-05
2025-02-18,-1.0326503846926247e-05,-8.1193588814266682e-06,0,-1.8445862728352913e-05
2025-02-19,8.6036152547912522e-06,-1.324897796304808e-05,0,-4.6453627082568283e-06
2025-02-20,4.2036454402912486e-07,-2.0681668130672296e-05,0,-2.0261303586643171e-05
2025-02-21,1.9696187196978272e-05,-1.2012443111586363e-05,0,7.6837440853919081e-06
2025-02-24,7.6364583817221237e-06,-2.888165851540912e-05,0,-2.1245200133686998e-05
2025-02-25,-6.1462715515501366e-06,7.6732048238863313e-05,0,7.0585776687313168e-05
2025-02-26,1.5427562730706626e-06,2.7039501270094169e-05,0,2.8582257543164832e-05
2025-02-27,-2.4933883433056344e-06,5.2861124468590444e-05,0,5.0367736125284807e-05
2025-02-28,-9.9963146160218729e-06,-6.6457755084685239e-05,0,-7.6454069700707117e-05
2025-03-03,-5.1624568411836263e-06,-2.2298298156290228e-06,-1.5123542123754804e-06,-8.9046408691881296e-06
2025-03-04,0,0,0,0
2025-03-05,0,0,0,0
2025-03-06,0,0,0,0
2025-03-07,0,0,0,0
2025-03-10,0,0,0,0
2025-03-11,0,0,0,0
2025-03-12,0,0,0,0
2025-03-13,0,0,0,0
2025-03-14,0,0,0,0
2025-03-17,0,0,0,0
2025-03-18,0,0,0,0
2025-03-19,0,0,0,0
2025-03-20,0,0,0,0
2025-03-21,0,0,0,0
2025-03-24,0,0,0,0
2025-03-25,0,0,0,0
2025-03-26,0,0,0,0
2025-03-27,0,0,0,0
